Epoch,Loss
211,0.2464887797832489
212,0.21679267287254333
213,0.2475355565547943
214,0.22702980041503906
215,0.2658223509788513
216,0.2645184397697449
217,0.2468150556087494
218,0.24666450917720795
219,0.23676912486553192
220,0.25818052887916565
221,0.23838470876216888
222,0.23961202800273895
223,0.23073875904083252
224,0.23423069715499878
225,0.2697266638278961
226,0.22424982488155365
227,0.22890537977218628
228,0.2706853449344635
229,0.2299932837486267
230,0.2488778829574585
231,0.23631279170513153
232,0.21695668995380402
233,0.23387539386749268
234,0.2676481604576111
235,0.25160178542137146
236,0.24834224581718445
237,0.2653818428516388
238,0.2592312693595886
239,0.22972336411476135
240,0.2529826760292053
241,0.2402500957250595
242,0.25518813729286194
243,0.2642468214035034
244,0.2608448565006256
245,0.2247670292854309
246,0.25522416830062866
247,0.22887836396694183
248,0.23930925130844116
249,0.22765398025512695
250,0.24760060012340546
251,0.26049357652664185
252,0.2341582179069519
253,0.2331276834011078
254,0.23730644583702087
255,0.26311177015304565
256,0.24189630150794983
257,0.24501703679561615
258,0.22419454157352448
259,0.22394990921020508
260,0.2627740800380707
261,0.2208707183599472
262,0.2454327791929245
263,0.21850880980491638
264,0.24068212509155273
265,0.23188959062099457
266,0.2517585754394531
267,0.24323336780071259
268,0.2585489749908447
269,0.2548971176147461
270,0.23879192769527435
271,0.24801254272460938
272,0.2615353465080261
273,0.21170078217983246
274,0.26171204447746277
275,0.22944577038288116
276,0.2198769748210907
277,0.23055912554264069
278,0.2448645681142807
279,0.23400811851024628
280,0.25125452876091003
281,0.22643089294433594
282,0.2500676214694977
283,0.22358599305152893
284,0.2494097203016281
285,0.24373602867126465
286,0.23114193975925446
287,0.2355899065732956
288,0.21516859531402588
289,0.24132139980793
290,0.2359909564256668
291,0.2639601528644562
292,0.23402316868305206
293,0.22697028517723083
294,0.25253865122795105
295,0.23730194568634033
296,0.22050298750400543
297,0.25763216614723206
298,0.2591817378997803
299,0.21728317439556122
