Epoch,Loss
0,2.6681718826293945
1,2.6340553760528564
2,2.603584051132202
3,2.5717897415161133
4,2.5410823822021484
5,2.514155387878418
6,2.477917432785034
7,2.4516947269439697
8,2.4120795726776123
9,2.3812618255615234
10,2.3385393619537354
11,2.3058810234069824
12,2.2628753185272217
13,2.223079204559326
14,2.173771858215332
15,2.1276423931121826
16,2.0875275135040283
17,2.048584222793579
18,1.9977136850357056
19,1.9637346267700195
20,1.923984408378601
21,1.8876489400863647
22,1.8579704761505127
23,1.8266609907150269
24,1.8029321432113647
25,1.7737122774124146
26,1.744968295097351
27,1.7263790369033813
28,1.6988627910614014
29,1.675183653831482
30,1.6649283170700073
31,1.6328638792037964
32,1.6157745122909546
33,1.60738205909729
34,1.5699964761734009
35,1.57924222946167
36,1.551362156867981
37,1.5316739082336426
38,1.52679443359375
39,1.5269125699996948
40,1.4915926456451416
41,1.5075501203536987
42,1.483292579650879
43,1.4784345626831055
44,1.4814965724945068
45,1.459335207939148
46,1.4494844675064087
47,1.4236994981765747
48,1.4431109428405762
49,1.4399328231811523
50,1.4193990230560303
51,1.4056167602539062
52,1.4177420139312744
53,1.412729263305664
54,1.3967926502227783
55,1.4055508375167847
56,1.40314519405365
57,1.399668574333191
58,1.3813155889511108
59,1.3740171194076538
60,1.3862791061401367
61,1.386451244354248
62,1.3802986145019531
63,1.3725124597549438
64,1.3741031885147095
65,1.3698002099990845
66,1.3751003742218018
67,1.3596981763839722
68,1.358421802520752
69,1.3615378141403198
70,1.3592127561569214
71,1.3721586465835571
72,1.3557080030441284
73,1.368916392326355
74,1.354425072669983
75,1.3501839637756348
76,1.3529702425003052
77,1.35508131980896
78,1.3442960977554321
79,1.3616193532943726
80,1.3503466844558716
81,1.34071683883667
82,1.3343912363052368
83,1.3566172122955322
84,1.332793951034546
85,1.33567214012146
86,1.3408879041671753
87,1.334323763847351
88,1.3316571712493896
89,1.3454411029815674
90,1.3480175733566284
91,1.3377103805541992
92,1.335579752922058
93,1.335984706878662
94,1.3347059488296509
95,1.3355865478515625
96,1.3444956541061401
97,1.3460174798965454
98,1.3370418548583984
99,1.3267836570739746
100,1.3244355916976929
101,1.327744722366333
102,1.3415653705596924
103,1.328884243965149
104,1.3476707935333252
105,1.3189247846603394
106,1.3200750350952148
107,1.317526936531067
108,1.3194782733917236
109,1.3404427766799927
110,1.3130896091461182
111,1.3132851123809814
112,1.310626745223999
113,1.3226704597473145
114,1.3309595584869385
115,1.3090273141860962
116,1.3089344501495361
117,1.3201823234558105
118,1.3026827573776245
119,1.2714568376541138
120,1.3103456497192383
121,1.3132317066192627
122,1.3127846717834473
123,1.3124438524246216
124,1.3115037679672241
125,1.3115302324295044
126,1.3187092542648315
127,1.3124855756759644
128,1.312883734703064
129,1.3040121793746948
130,1.2952860593795776
131,1.3316047191619873
132,1.3099286556243896
133,1.2778398990631104
134,1.2853631973266602
135,1.3009212017059326
136,1.3018685579299927
137,1.3032363653182983
138,1.296993374824524
139,1.300372838973999
140,1.2761822938919067
141,1.2831169366836548
142,1.2732583284378052
143,1.2735011577606201
144,1.2654409408569336
145,1.274245262145996
146,1.2640800476074219
147,1.279928207397461
148,1.2871767282485962
149,1.2830175161361694
150,1.2972540855407715
151,1.2738821506500244
152,1.2580019235610962
153,1.2695733308792114
154,1.2858892679214478
155,1.2667222023010254
